# name: XX
# type: matrix
# rows: 1250
# columns: 2
 1.343973435284349 0.1511043422294572
 0.9626717660160129 0.3827812289862362
 0.5023257633515988 -0.1813927047883676
 0.3677464033583122 0.804004582610822
 -0.8079136978717317 0.2692090961704308
 -0.0009839737052380589 1.255735608783367
 -1.836758203683967 1.09280596364633
 0.7049975116855757 -0.0939385266970631
 -0.4926820315447826 0.2701699843051441
 -0.5154880562626387 -0.8746272053352131
 0.2859709199238535 -1.101405755352134
 1.280137459289205 -0.09379842352093205
 -0.5780725319958692 0.8580201601871377
 -0.4510379147063083 -0.4391413130203315
 0.7203611906100401 0.08270758715726167
 -1.529276070923613 -2.12500790912578
 -0.1989303018457779 -0.02373840832241297
 -0.009859049243731077 0.2138261077222373
 -1.033372812651856 -0.7661342587133747
 -1.23033146352275 -0.4899580542442142
 0.9738152291789524 0.4251682624654583
 -0.9532269939948056 -1.02727971664388
 0.3776272265683127 -0.8068393773833543
 -1.346928354833395 -0.04324109937863382
 -0.1142916925511752 1.387478476090103
 -0.2863821372177402 -0.2192142742492304
 -0.9538815117751579 0.7712166599347053
 -0.5125292284613414 -1.144831375404672
 -1.099630406610698 -0.1072444812198286
 0.02308760188740229 0.5322548181883272
 -2.002101545683133 0.6175012213511133
 0.4125000647767902 0.2231558998873852
 -0.0215745612958964 -2.327888098428836
 -0.4897060895742182 1.378737208842818
 0.2817485736327143 -1.221159832004669
 -1.448216208647671 -0.7106786236451218
 -1.036213673525886 0.6731776382016932
 1.72504008771142 1.123506858832479
 0.4834316479322991 1.243483298854207
 1.361805762451075 0.7938949790437078
 2.098169990968651 -1.070422993543656
 -0.5487071387824748 0.2046690903961527
 -0.4664990111128263 1.601473571450292
 -0.9470175203159068 -1.202461279575553
 -0.00330260950012688 -0.3948623960462574
 0.8211464317291467 0.3799197882516583
 0.2737213359954959 0.692488521425184
 -2.037566782201891 2.235291264083173
 -0.0832378449422163 -0.2303629066415655
 0.01651839658437887 0.17270285362719
 0.4586423470132558 -0.4471444251376077
 -0.1395045692570366 -0.6064155927281241
 -2.846102645474967 -1.940419592207651
 -0.8705319578024151 -0.4261962181584743
 0.001950728222213032 -2.595013594029369
 0.2720715279628403 -1.066963314274947
 1.016227217586105 -0.8480628490743972
 0.00651763024235953 -0.1098877621761414
 -1.007544255757752 0.5693020079219343
 1.652131812490088 0.6227716564486238
 -0.970077888207829 0.3826823161034684
 -0.03316226480658074 0.1518238648516595
 -0.2823073754175072 -0.2825928268271653
 -0.09899311490335322 -1.173116401490981
 0.2808132817005687 -0.8343444245928794
 0.463272122921841 -1.722524533491976
 1.872446175916074 0.4141322619033012
 1.248877860561026 -0.05327227198728138
 -0.2794771064626801 -0.9834045067172433
 0.1142381563489639 1.566660579940851
 0.3611559961941616 -0.4602131802408257
 0.4382615735185839 1.447204399995591
 0.1603605760127947 -0.5520075029897372
 -0.07667674158530932 1.398915581133745
 0.2762391579761087 -0.5535585881061545
 -0.5506591493273555 -1.623824984192684
 0.1912756161716528 0.8986038192562908
 0.953525768470994 -0.8304840205843155
 -0.6157879641943765 -2.851444003089666
 1.07267390561373 0.4046952553426934
 0.07536069659747154 -1.099538891860268
 -1.388792956288006 0.4773273622827732
 -0.9967863916481616 -0.1227728676421082
 0.6746487567558361 0.8396089361256551
 0.4875805463532291 -0.03636559086745596
 -0.02940326651180396 -0.4637232610055436
 1.340381099777324 0.2434922531123926
 0.9281212862931213 0.3698523839324076
 0.2610511378544152 -0.4189683458453805
 -1.162798692290872 -0.7607075722466768
 0.01187026289836061 0.5078674902671984
 1.295571413262148 -0.8480852282692052
 -1.387047499910874 0.3821433976241824
 -0.706974646471498 0.3655673410464917
 1.4492230988696 -1.234507938696561
 -1.209504882696671 0.2277863128392754
 0.1346780179204047 0.07030270761967904
 0.1315972010069504 -0.7214782416786188
 0.2599497635367236 -0.8442381915742443
 1.598412929177599 -2.854868714896919
 -1.432988898861614 0.232967034711495
 -1.008129363436662 -0.5189474483313576
 1.075497300631139 0.478224971333586
 -1.27441191893962 -0.7841473832420455
 0.02069749115211966 0.9918869044989485
 0.1861561118476543 -0.4853653189256859
 1.728619846683999 0.7926350462218403
 0.6789071871803165 -0.5407510809159511
 0.2962736737887706 1.453708833292619
 -1.98549432338222 -1.483349995325024
 0.2607380239162731 1.189482151108663
 0.1179720336090738 -1.031551332485203
 0.4773043195059472 -1.338507541207367
 -0.1058664015219868 -1.685732654313
 -1.309746380585371 -0.2194064571605863
 -0.07523113530919322 -1.141681032120149
 0.7681997848678983 -0.1550045242305548
 -2.21648702271097 -0.6826373843224306
 0.4313891551935605 0.1434239636751445
 -1.252167097584024 1.453885944427078
 -0.4199732234236833 -0.6257057174151872
 0.3451322229101772 0.3939615582903067
 -0.5163450675178746 0.3531196978600737
 -0.01239277756798238 1.103083900510693
 0.4807835829006829 -2.796173740494225
 0.542665995070062 -1.087932864287256
 -1.048642644804202 -0.3641292497092522
 -0.02997167753835796 -0.7168395065122242
 0.02138059087015245 -1.015035078927807
 0.4843836198348537 0.5667834194767331
 0.1747198465257619 -1.14301438861812
 -1.588504958695532 1.362704872845054
 -1.321569437414813 -0.09453108380873944
 -1.57918475070589 -1.586389238335381
 -0.1616673996993996 -0.3359299207747199
 -0.2778656835327961 0.09414983992285718
 0.7649352924827055 0.9898718909180747
 -0.3740791334103716 1.161235415142013
 0.5660145229804573 0.889994976167115
 -1.524831947593778 -0.6826090485147972
 0.2138140772827788 0.07679872028355009
 1.041618992252305 0.1857882676386721
 -1.432691826022953 -2.453617796942658
 0.01285656417959147 0.0631321835083951
 -0.6821157170468168 -0.007644685323814973
 0.08121763066521111 1.281975510056679
 0.928613091810326 -1.341835212025601
 -0.7537112909613272 0.380637911935273
 -1.262936788529065 0.3338671168246137
 -0.8168471976390329 1.034153639267691
 0.8859821443668723 0.01340012093235292
 -1.279636076671352 1.015817679289971
 -1.465894355084482 -0.2486167419338617
 0.4807405653737757 -0.5740877399657044
 0.311365817068287 0.582798982974585
 -0.1460902658977618 -0.6230767407688711
 -2.113898661817569 1.541079305732742
 1.104018320184138 0.1471963707926467
 -0.8334199845333883 0.1616938432809173
 -0.6638132821709695 -1.066504296741996
 0.7684828537159905 -0.1137416519650086
 -0.1515079202138064 0.991283115540794
 -0.4063711405801325 -1.293364604942041
 0.5258971863634124 0.5288829328821971
 -0.4666764512689845 -0.06729390689738605
 0.0585610358661368 1.812578633092969
 -2.107684168527288 -0.9882755081987493
 0.09203130982192524 1.442344258376561
 -0.8836345000665478 -0.03435461855241719
 0.3937725599025574 -0.527302018301646
 -0.9577820173654701 -0.1459072619097406
 -1.346860762590112 -0.594715442991483
 -2.142055667780048 -1.324369362591022
 1.13320101532332 0.06459252023732132
 -0.7621214858273492 -0.8938777745896419
 0.8421409669183842 0.7950771198536355
 1.133463630467501 -0.9301468858485185
 -0.2685699289274616 -0.9586588290902407
 -0.02802529018190613 -0.8232622307371752
 0.05045940382474396 2.080367557842135
 -2.069213869594024 1.438019563751626
 -1.305114511785924 0.09169120415599027
 2.453523802914729 -0.6662061576067219
 -0.9221051270232633 0.621612174177149
 -0.1979448027914586 -0.3865110500916272
 0.3017419347680292 -0.2895693927362786
 -0.7811192511845484 1.839165746553751
 0.1229162271313783 0.01542723409740245
 1.457321507134644 -0.3123364667341174
 -1.20184515533334 -1.385161065561518
 -0.6697478993411432 0.1896660434917834
 -1.402948665248458 -0.1949413025086699
 -0.4011746513891631 1.98509070267947
 0.7842718298905326 -1.767575586972911
 -0.3067651717556616 0.1645371843870976
 0.7626297343201156 -0.5323550472217434
 -0.6955120134455534 -0.3603225101538509
 -0.2959267230688141 1.054608034066308
 -0.5307863657877698 0.2344095239756237
 0.3678797700909553 0.1817937234912828
 -0.3997805332560775 0.7762736496317529
 1.625760204128515 -1.361324464383364
 1.091727196540715 -0.7178747217048796
 -1.744408512830382 1.327212941317627
 0.2911375091534155 1.376479356523567
 0.3523193982866582 0.0658808226146424
 0.4171347081028475 0.0008122047312275376
 -0.7098246739288618 -0.6785594498380829
 -0.579057901556974 -0.1710920162054151
 -0.9520281907759617 1.399440546364336
 0.5969049511479784 1.506501774831826
 1.654715375905058 1.699753910803254
 -0.4226347560867654 0.271932685744733
 0.1496477838962311 -0.3633353854865218
 -1.13134069333555 1.833014949346707
 0.1709292423780319 1.041416776042217
 -1.803622011531828 -0.3782709030370368
 -0.917973299317166 0.2740542110845927
 -0.7629075997766425 -0.5427092036099069
 1.56510391810138 0.2030089046758455
 -0.5225961697055802 0.9488144377110366
